phone_number,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99
VKZ2AJHMWQCP0LY,94.32764614360393,99.05038624498142,696.7513426049541,274.0222957097821,196.89809782771454,299.02710830487933,99.59030667638191,16.55900626180681,69.10870255661311,163.75236266992087,199.074919548768,359.3217869086073,9.98831662323825,271.43075903226566,293.0318763839264,133.85589476863,618.4535202312672,391.5097742150177,658.1534666992443,579.1513289212155,87.83688336743022,380.4890940630449,12.436193279322854,472.0198449737147,68.02762645348959,49.19207409424342,32.72479535407286,774.2930080025832,207.33376898753195,120.05331104118864,1.5362592473761434,872.4838712669693,535.2047405932373,5.828671477397428,484.4610406021424,115.0940520671833,354.00088191315746,190.38802256463646,264.87318639622123,77.52020920455747,1.2991909479095476,45.03869163546226,96.4677464596149,446.4686990853992,14.0365164445224,175.4150310111426,43.99545538322673,15.831652874825997,31.477758333844346,32.7836730322682,168.12537516860016,67.31405182053196,72.00122948972,319.8209964172643,547.658922751886,158.2502980899082,200.2281176085138,399.5480745765271,249.65362798871502,159.35722313514174,870.4284057652335,18.067786060148773,231.5686678002166,391.55369935329344,173.9566045254947,373.36728487740044,528.5737320639341,276.79276185762444,23.100072223011228,117.41249369340277,741.4638006722616,300.0523989397597,57.88480415535563,429.42567478827897,408.5609452589577,76.3564392563836,39.830134773354246,557.1819307245028,176.308831642357,156.27398397692804,52.843461259504274,32.400731883969826,645.9811944371033,489.00075030431816,43.066115488872114,29.425701210773386,224.57093403235854,121.68795565358248,20.44062078277192,181.7800582839754,528.6893567099539,118.03728849973109,80.3947490433853,787.7473306429621,89.43582814921255,51.38355853202793,271.9256583313912,328.4216038995595,13.136077890416052,209.68336497840528
ZFGOF2GU8L8OYMU,29.175224526023374,104.44577292270397,779.3190826101885,495.61030066211146,50.63191537491418,315.57778103684683,111.6422500546525,53.029350025265245,32.698253506511605,530.1931488799532,41.702236452702635,490.4791634213394,28.23519686280258,291.16324608607204,170.50027373090583,411.7223459981664,430.61749727720485,817.568728527102,358.8180264274142,478.87254740472076,143.49989802416295,141.16014817046195,10.485022260580653,228.7241349240563,188.05135318766423,40.04169338277957,4.00437530772199,160.63614560462167,322.16663824832693,223.90709154849895,1.1866061097287506,31.91279725438261,178.4932893312568,0.480055895590362,37.42444195811813,48.1018367917122,86.30752571498934,176.32075946258087,302.1431108707852,43.79036140172534,234.8372406986982,66.27747322779953,184.52021494413557,66.75146337945831,46.69901097307266,234.4554319883289,56.490504030422535,7.706777044406299,22.777028086059182,44.35673876169978,208.0609455861058,350.5740292079867,49.076906273226015,365.3536005645904,278.26570741002456,455.91031286787205,150.87966275228078,503.92399487128966,129.32131154780546,25.316762896401684,86.42553314440656,88.00929832873143,349.96391093026295,311.2425053970996,399.52350110194755,307.1185622190599,468.3722066848497,290.2562408503808,95.11299527647977,183.11916378391018,288.7079262873955,19.594792518101745,171.62354613913786,981.0310114496308,676.2361275432377,479.68924630002533,123.98690964278742,35.85080059155597,110.51811155142782,15.772631467763885,19.615488660181136,156.57628185126765,551.7838145205775,566.8863053464154,44.51336499231523,25.976043400962002,627.1774564957523,519.541360555237,56.981904781952124,645.8140426488766,736.0744425576705,30.972307305364765,136.60419388328577,20.911832863419047,104.86056869994039,28.494086058685564,283.53746160381723,65.77132322572398,6.029269412136114,288.01342873950216
D75O2E8VFSNUY9S,77.38002691693814,673.1187374424853,335.35095627467155,180.36437340764417,167.65471803078736,327.39558784621283,168.7421304241177,1.8415479280478206,62.80754325211711,245.23399581475434,273.99276227081367,603.7734748452759,7.778787524214734,13.42568233070788,165.15661969971546,360.87795172366214,627.2176044120375,527.9284307102089,256.9214147627314,324.7499967139782,98.68197943001738,73.49552414237746,13.838761234178145,261.0378301204376,240.81775057297668,23.13927556029087,50.987364310652204,711.7879162193703,284.25227505219056,203.50975419649097,1.831222545141517,281.2393444410061,387.4318750445383,3.2517607821848324,513.6299298730064,729.9681361081002,60.90160070930451,212.72633191261707,115.19274043092467,24.6814466428978,362.5643672145892,56.73711068061307,161.08537163319585,169.79149934654225,33.132191715143094,358.0911799661809,253.01049144806444,13.440869527940734,85.64699506323991,57.32074194293051,177.79881948128906,296.998222873814,167.826503160407,150.81676344226233,506.06613438857096,617.0532384549995,124.4102183128427,493.51051128753716,173.47890531183245,32.31226561075472,704.6634507651895,19.14226153762157,237.84318152374982,237.4678225088949,303.03375571613,692.7432227449285,704.021639835248,443.9567388985276,111.80704435069848,742.0301351054726,751.7554867954417,269.70571255869936,376.8251127672114,314.0583337339941,284.8873183559424,36.642097800377734,96.04313734138815,478.7178157593265,301.5392160700148,221.00432678262513,57.373355044186454,835.662914260419,97.33020458816608,510.4868852611834,281.54623004541884,42.704939127920696,332.19288799759875,742.432420405909,40.96523863755347,937.8826368957446,663.3778604474537,177.22369791946582,326.39399681787063,693.6449849268827,28.786364378480243,53.33449581243479,173.71790959899164,943.3623368648206,13.896435733692169,70.31914048142505
N0QZ84DN216DQUA,119.4441150783643,431.18053732644614,849.6789772774434,258.8260314200634,290.9422473403485,101.31723235222825,135.32851764366433,16.086466503029555,60.95346225356578,462.3433228441772,81.87685227612415,672.4797134461527,26.844509763486506,61.14281943643995,472.9836713016467,368.90267958806,489.94896763056556,248.7445724584366,393.01751271337895,590.9053579521501,125.3470236751969,210.45729460709242,0.6646254684139472,14.301460722817184,40.112126038077065,39.07979727992156,98.02662826584577,194.76220084996163,131.6892502184641,225.34435358111958,1.6641717438131478,378.3326333239974,37.8284242845184,2.183865233798442,18.24201147260015,112.78835835487237,365.9051076712302,3.862192481012566,359.73397916899415,863.9448189613217,412.0782122100254,52.527442072845524,166.37391030945705,334.4110219474103,37.72883168903004,276.29406071767716,122.25022888340838,16.37964927632503,379.63671179905157,64.12923222105452,85.78439649566847,0.22815285302578148,736.9619128228524,181.4553711098103,413.6461267146445,489.7280469439185,24.08501177739292,170.44908719263393,282.99957861816307,124.62680821186817,404.2558864022579,98.83079534405874,360.5190011520853,19.901029995102956,193.4501757922166,684.358614653385,218.23362119000564,103.22737066288458,17.876286370347863,401.1956710009902,242.76951962418346,517.7401889696289,133.05804722305078,422.705795314702,74.97616355474662,635.4503166423543,73.10700271455512,183.3697851837228,44.67106762570085,181.3467805600742,64.12302954812063,94.48639615913112,86.96103739756094,407.54000528227886,205.81275326656475,43.076803366084185,272.68998243687264,518.7424329515709,16.213990694212498,61.41237743430014,89.58579561481417,263.90276377185864,51.68925625481534,671.3962041154413,8.21123777737813,74.2326713777617,176.3504377624727,832.3259079334342,9.240111600412503,125.53146001177592
TMQPLX14GPVMRGM,35.536685447126004,647.5167717147674,767.1237290871586,706.8688476222039,287.9034811787138,79.2393520045278,27.30801242813899,26.982073369965534,28.18424090633631,90.45802400055538,22.711330622028584,75.78665455404517,31.530955907059063,214.06953594321382,497.33377563018007,309.735218180294,511.02104693518174,458.70077881723944,392.62166362304276,451.68296087093074,58.531024794686346,201.79836694450495,12.747993312509646,198.1636614065114,147.46484101104002,16.584600591665225,7.644434940217033,520.4457405210478,22.34947020613242,57.8160986118694,1.4610205916255428,122.2652978289631,96.20514490708219,3.110886226910945,536.9756492358481,154.38164224309938,174.51886861030837,194.28252106863283,182.20944193692998,577.4824407466114,245.8818395938712,36.65559679963445,841.5989662906908,523.8332295704731,5.6828433595682135,29.7020037083264,101.72475063630208,17.42493846168899,401.988133873144,52.023482610383816,117.0669401980619,100.30579330509836,371.7187480810499,49.04595644350107,777.2008532282445,419.18241702026194,493.3560189246413,60.714672677561815,393.32604698108327,142.48968466191994,551.5783824841499,82.04228392809061,116.47213170094989,200.252858888726,154.90745776978483,162.06846189137917,758.7538539189089,259.6243198559126,138.7435287548694,612.5460934150323,44.79658126520415,104.23166672656936,45.44172115425465,480.8405640096003,696.0839833882612,524.5030997639891,95.31199211237453,264.4357973894482,365.84147675162245,160.15093339745786,57.92844786701582,735.6677241422651,359.65248891817043,454.8927086423265,69.90335455313289,19.462635489752532,411.14594309254767,553.9879659943316,37.04483068566824,250.40154896419602,503.80848009348443,309.8342253538326,285.8635660394707,749.1482294991471,88.7134487668724,62.76592557836942,168.8808814073716,831.2756330303062,7.15741102396412,495.96736898783615
REJDW3KCHV6HX7L,4.21402334651507,497.4178789263137,104.67239654484617,173.63977097770217,290.89722649320004,252.42789718217398,115.547516247605,2.464545890031972,104.79146695566484,355.68575446358153,2.227354654775672,723.8730849573468,27.256541944182217,419.35663513022786,508.56371925306183,138.71272377029132,504.5553946352749,665.7748197654479,554.921587844557,323.67909820160406,15.367146478412971,345.0540593216129,6.793061766087714,368.3641560053494,116.07812354641918,32.50948814048447,29.361227226504173,698.4476437789177,359.6273312163699,89.5226429314426,0.7692545923989931,405.9017737182974,396.7929104223159,5.15697425204372,270.8760714672077,650.3035730408478,17.527300367974217,137.96742481080756,306.7796846250371,126.94892685916138,471.1418251082544,65.25333692887943,41.30338907632111,230.17591002995763,5.944390923452479,120.86512958212316,135.3314173604228,6.141898326647525,344.82548784736014,71.67381297936471,201.1030618389757,2.0837885202177775,24.57951246902079,95.55593718246729,195.49728624184067,684.9598374268253,245.90748787565954,170.15748895467942,44.37479280888427,86.48032200501147,739.6781260693157,76.68402588934609,269.9617657172896,405.59731116655087,339.5331327515431,79.5518237561097,45.25971961129119,318.46858296193307,3.6991872482740784,710.3858857790518,164.42680375350062,228.971239689948,249.83284375658852,703.6826919551739,469.1087620302321,170.759948795916,11.921736592402752,450.5421136107397,639.8924337422188,74.08228595367042,47.882689425455006,598.750808027827,277.6029010401136,255.14610038692075,157.42919031228237,44.801104269701234,31.94763858133174,879.7388730656598,45.83530191733308,261.65386341850035,419.16057228180705,254.1305720051887,47.543290324751425,406.72778233382934,44.45998846682653,63.558911427893335,223.45606589289602,63.356183467912174,10.410861093339614,540.8720992957054
5JZEY4TLZ7QRSMN,32.813910947751225,261.9970125086029,952.3495673366298,397.231819228867,100.85812082824242,98.38463899186243,48.30742618643878,24.971008016237327,99.73412707773208,458.74038279153376,43.86635592701179,669.4769451951511,11.808754515007779,428.8307884693885,494.98288167552226,128.8929950568676,514.7746452425749,602.9646462329691,686.361930036298,358.4364599265701,89.51304169852105,81.19028095127014,16.64352164516075,282.89047353125454,30.68153546209613,1.6719860987377528,54.87821732654282,513.6291595760633,10.543921611057453,245.0455973261059,1.2418282040959936,619.2123707761041,552.53609335344,0.47538170541495983,391.93870846827014,271.41681396773976,183.47317850308062,41.13574778590597,54.115807904041894,637.62617614193,479.6189984023824,9.96070290382167,753.1812228022915,206.20852441959275,14.96759606852265,302.31536965564044,202.06849058060618,22.40648494879823,82.86679696471288,86.22886585181809,158.8918705955625,47.98074584243634,481.8757008076847,236.61829532772526,537.2938964135834,95.6622163270802,295.9902631674123,26.44854669872487,295.86460626568817,21.69225163127015,158.4009998643799,7.596806067788493,328.02771153642243,210.68389592331332,451.7958426239125,441.15011262484893,108.79180475632116,151.0571198426689,74.02223677674483,639.5822317036527,115.1305811153432,157.59426296526394,155.10266577922792,181.69821226387367,847.6886984156739,347.0353874629713,102.51201907505546,20.512332922106125,198.79323776718113,79.59086899686083,42.57998670297462,668.7876031895968,281.697621593083,533.5410775760078,12.449922838669341,10.360138657905365,56.704982722273016,466.53659525032936,34.27477711932373,155.641581809532,26.76434126520141,280.71963797602297,279.1330905661777,201.84934837821015,124.98358600206718,35.81593234074015,70.11449143218613,992.7434837855965,2.475607164996002,416.23384327817547
Y0EM2MD2QI16GIW,116.0614883832767,186.13405800014615,539.0592457028112,827.2505488255117,8.694476541585189,173.10749083755374,151.6768565009937,21.299555794823142,84.37649591575205,639.033998753074,74.23633824232672,756.073277722848,32.1974195010865,68.81110934024778,117.74686547050277,157.18630826716168,461.1198688894525,34.04173388194527,582.1673692113696,527.3307947721283,129.6382362396692,182.98923119829448,12.6763202886341,256.74774133647156,67.86290176282537,98.51790302569592,10.378580472541538,348.2872970931363,278.9328637197552,158.5752638764529,0.19793077373507284,12.296823333807431,220.242797629885,5.9266704426805035,193.44670816697976,557.0112187460662,45.38355456485971,203.19676109113752,144.13492901075122,731.4166518161571,242.40079124729687,22.38674381534537,821.1315745241136,412.9842828927407,26.05269514995793,292.6272534214412,20.84534341747962,4.730969514976035,392.3395464734295,25.309907914910283,45.6380244377213,15.434331871467698,433.3685763823106,70.33470561289948,707.6189593503502,685.0767705673068,491.0330876181378,464.4311824891351,537.8535103156485,101.54266450744447,182.92064724775906,39.033424067223045,34.771760918584704,221.82317757974153,35.905014032356455,826.3995160341713,30.661663934174918,75.5176781967483,83.792650429872,136.45868673960027,748.8394627304981,17.426246940691193,125.53964661364411,527.8648338226267,539.2047689166269,417.7525408703607,60.56720746642562,184.90243736356138,828.4468362517788,72.87030875414702,61.264995276267456,277.810863914149,439.12408927121686,165.2339704534576,54.28125568503352,10.158758814826413,263.2056293123828,158.55804532756403,0.6158010129327801,719.2223765104966,275.628488211059,337.5932461969751,156.28169174804836,12.263810105406835,16.46864093240984,12.17892082544707,308.54155869576067,28.184869639930355,6.292626888802864,344.4988835098029
06HUDGOPX2TC8OG,107.4004498918969,83.25613437260643,318.2347476220611,411.4248610858241,59.74187742633204,136.90359452213923,79.62169437920791,1.6897820419190928,97.69647722834893,474.1712784190544,46.73404492889511,834.1973945981857,34.33538263316129,80.5765628627413,430.2855283768293,126.35203482857979,386.5496545280071,560.9966711159195,702.1645821448925,298.6836163228818,138.05818939300704,343.7347467937029,15.996232622695963,338.82511029443333,60.177162798372215,40.81584663423552,52.348907054937115,627.3582517086131,60.676523452549155,166.5096815470327,0.1400526221546916,517.1514902314751,276.9677610824627,1.4348803388834943,339.8713708515926,475.8287839224104,220.8053414149699,75.12334719278022,111.10602618599442,383.047940019682,264.85730975207804,46.81616116272573,178.32812738528148,195.8107435328488,41.84203884011106,321.82188259161535,210.4115405386984,1.9107739381552702,813.1296503720804,9.216835706967714,235.65864480723295,423.90335244502745,203.84282382171378,443.4946117962149,519.3769240344417,543.9075182977296,186.19711223823415,173.90074404158136,502.35151543036875,90.83243820173729,18.64551062039435,109.64469049898482,335.50584706744826,242.4926885863656,303.71870153526515,166.14861669703143,276.6729598727446,399.6681100819159,57.64819685970436,582.8802794032181,260.3662517788883,350.57973033357894,177.6394603992299,778.0426071851957,116.13193639978186,705.1470861361404,65.69467388808171,201.10030602758331,35.133912989787056,98.24102200392115,9.352044264093996,303.67985609101555,356.71561569349973,647.0891468410817,235.35838220859634,18.47280995179328,191.30791281653782,253.15778228152786,46.280070721517056,964.6444712398447,367.6024759754044,269.6706999473054,13.061554903488462,19.109056578473286,124.9267430837432,4.146547555236809,177.36786527478804,575.0301260702086,12.49537690846823,332.31860092746285
UZPDDC79LCELQPM,66.91102316824099,343.02800816640365,86.09943521775416,258.53143681298417,62.91664329259696,193.9729315154395,71.10769164778144,71.04103422301685,43.26935435688994,906.1246672939152,57.301865849615204,140.86448102174268,33.4319373890821,321.8278530890533,393.7492031601648,373.37911177201426,505.64445625009006,346.84806935706735,399.4750448444152,537.4768957543048,42.59450790618323,362.1904986231584,8.298914260948925,21.164950313715142,71.45222027672601,38.901720271675906,89.3263509787104,510.9235654245046,274.6629257849733,78.5929712200806,0.31485108571397236,877.8556395957808,242.8636854870724,2.57101884366633,566.4975177241159,298.92417602883063,273.247560388984,204.79316619817664,126.6387879066909,100.70342790909262,408.2889855947064,27.010142695045857,191.08559175144157,548.2024876049919,35.923867913654256,194.75294257322005,153.661205010192,5.31165429784387,310.80087648213475,95.81633176673076,213.58782012635848,2.001728354063481,552.893657019131,452.77776894161786,160.20473934296413,127.8086577243298,493.18733928682565,250.4246188280139,238.7958547011067,91.85912395492743,903.6648675241502,80.07327614821688,289.6596316335072,110.8891591957911,345.19431600026655,551.6119381373567,442.49646005691227,357.26527843318735,170.01643935253196,244.19384301857784,31.819798410020727,45.609044516033336,232.27704455089977,163.0342714615853,113.79778438501188,813.6518150109404,124.06787717984257,253.4595525249016,631.5008702337461,203.82931261465907,45.877403618133044,340.4268279184454,112.05211476632081,582.2645002471603,207.27794568264608,6.7369672471820135,383.80874972489914,56.105541971440765,25.644159981255065,810.0130740766612,661.7650491693939,188.54907895438959,128.38952529258685,423.0575480449881,114.43905135183837,24.249393362178285,155.14924637251286,555.7868481475319,10.490919052145285,235.3647612335342
F1WOU8I44EPWTQM,14.01660049716484,350.8910496641256,808.9739731004828,813.7601096481661,183.27933253644812,236.8573032979344,111.37648348304079,4.4941799830109375,29.375178745868176,167.22380963291786,246.76465853068171,700.8381097303118,41.38365939900522,111.47155535151236,320.3048414122542,341.8643243181794,23.64918972447003,750.4028579119536,549.8859554791408,319.71592001828026,81.61414871863306,372.5124857566447,6.125616691038416,432.70497351766693,208.52911107313506,5.230342918395717,37.39703063901927,5.6552845375888845,71.89619679520823,115.98574370431372,0.19310972846379326,277.56372513614315,478.75956978989217,7.640195668405128,134.58412335572382,665.5755179252038,576.2107672483497,11.551731692932375,412.597848278182,108.24725358037782,488.79679814102576,41.185948380802095,312.5675608152126,348.5348357611033,36.858569455144824,309.94055597952695,256.1461224124364,26.8737724481257,190.46268043424743,79.61033465423886,122.98093040877036,119.96623173153091,648.7956567240773,11.155968715689419,305.7570176298291,282.85022996716253,200.87938860625124,392.1711838102813,276.22324700488326,139.9338568290849,668.8340415655676,99.42142363903275,15.853500367915624,60.85597009545567,268.984847588143,705.3078639627486,350.04250408881916,462.3515089136379,199.4106815320594,442.93381362989,287.515185445624,307.4960346260211,324.0104969375118,821.3668733293431,87.75240271747445,901.1428422903201,24.95478304193001,334.85215645801543,406.94603496988617,69.32584815834582,69.36000953506368,289.0131010951415,120.9929546765711,326.18150442146924,5.172407062405076,21.731021511475507,365.68700900324325,337.88165582650856,16.30283429367974,567.9012687128919,394.01672282823137,296.6990335467188,153.69568720621422,342.08183463878015,97.53158913735197,9.542006961648603,356.7911982060258,912.9995897588111,12.354992057824692,95.24196586685707
FV3301ZUZOG5897,112.83509822616396,489.1219948036997,825.6789525783606,803.7141670170558,168.56392631782577,411.30046993508745,175.54466400958705,28.54441414027487,70.43757558558349,288.15737165966385,298.01013822883823,721.6272655465652,4.62297860019889,303.94986057892487,429.99823276594464,416.196355956043,129.4174212733292,622.8519199710037,135.3591883496637,47.727772934128275,87.17457999446984,238.70942063948453,6.772245803819503,366.9508966972676,180.24878488445455,26.058317829572704,12.046972600961253,716.4977227212262,166.1500083863451,149.6832438031814,1.2374911962870419,170.7665648445225,231.76400362389901,5.83318725429961,559.0435027238464,29.355655452052627,529.7645511009258,29.289109433639204,57.512231187780614,717.2863788535637,158.77888779097256,64.91710595124344,725.3066298653656,557.1409390899985,30.202515442146,278.2049966120748,163.19009885268406,25.99194363257484,651.1185634780677,38.78667307292429,63.74873663347521,120.95378197605753,419.35029558084045,87.45371653381765,547.2223019744494,191.72036677765604,219.42808851322627,367.5905557309477,412.10454928960417,110.71671464718601,706.9759335999747,58.35951159998929,192.58316385192444,437.82891180585534,175.34786406603504,265.250141860975,243.94300283719616,453.15509740741254,103.46979924222335,385.2234653149036,42.57541096454607,399.8773069834615,224.0393910107197,804.8838128582953,773.8658929485983,331.8112748564982,104.59440771755419,222.04767043279966,33.66664161756402,203.80497429436963,9.291892010580744,590.0602058994606,182.91961674931414,171.58818368548916,106.18111343035055,47.06982630762532,703.0719093939878,673.6572684374295,51.34690553325236,632.3782892800424,747.0203226448891,327.82606213576605,323.3752494888703,317.8802442406121,87.60213028166065,25.691775425723456,215.77358599829302,617.3481556337432,12.094906934643298,223.83348560766942
2VFE50J8CZDHVCW,114.3630573269733,79.58920508760096,600.6709312918081,273.58839231977504,205.88559676886197,240.75082646849242,27.977732166419862,14.556100857639922,92.2538171261173,971.4008269548523,138.95439265083067,222.89998324603894,27.76705604950152,64.06545081555184,399.60728246684135,48.31607489057255,627.3437284552011,252.6532856676081,511.95056457369225,232.07501134080732,115.31413538789126,283.3729091346092,3.7416078519781575,188.1671239197573,43.40217978966138,82.18449297574554,102.3009152405646,263.5567641925571,214.4886706323632,217.47901836787338,0.8668810255819723,460.2740523914272,355.30958666266383,4.581708507073901,130.0188200156078,97.28407565274787,269.88021485636887,12.17545966087974,111.19933129138363,405.73090525197927,81.17669901872827,38.77321073166571,718.2727133194143,71.54071846312493,21.56740864260582,200.00099253223607,252.2311554172261,21.405180060817248,13.82516176079838,2.122113331606263,55.79961271498367,370.22046053286454,139.9408972085807,193.6974797522844,354.82200033990085,493.125773362714,251.7439216893625,208.86689080948923,415.17076682087264,138.79168324017863,240.48472930983596,73.94929233312355,27.220108441021893,374.71982288349034,43.44189181271641,457.221867963668,186.69724112638528,280.9842852164323,5.4031451463655955,250.94108127914134,461.5337840526335,566.6928778760573,385.82177065793127,56.700481951969614,360.03915514564864,70.0838068221656,57.83072301917066,350.9872039771352,679.175005362715,117.93183124558794,6.60610851733034,63.16098952457324,108.36550466046896,259.22792752126736,283.68431968739776,44.725209841544924,72.74688871764039,119.82366098489297,10.499481293852897,9.29370327672514,453.9861943720058,300.0770645711104,316.32685678776994,788.4257280308966,39.131656054068415,8.943565977119222,64.4791944274096,611.547671776128,4.374186797064582,499.59333962446647
E17JZ2NCYYR0VPV,96.39239536457382,233.72344681570848,42.706764515591374,32.143273102260636,176.13775610179448,296.56348253666397,124.51358152463445,16.432391056306066,30.288344210974415,874.800189631551,157.98558647197294,374.84843575309867,36.92677305762412,303.81687997490656,425.72242357091136,38.91195953032674,65.39499393568018,409.0328192473704,674.0591596903274,331.2744199391005,53.31962493150389,42.70322083565981,7.846177963104501,269.54068784874875,86.37269489769902,110.4410340759108,121.67879733393835,754.326309665512,6.215186551090855,247.449869698692,0.9447544084400739,213.5683667988139,192.46599806729148,3.438716393385353,417.877436302089,541.788819559629,120.29803090879432,23.412728977794547,185.43377874747873,58.15019925318015,486.11649301174305,27.73871154503957,105.22707259641811,558.6703026764551,35.002215761613634,17.189678142130585,126.79570657143302,23.081434837715324,413.19953564006477,91.57068521432123,116.19822500295484,173.1383519334664,73.9298096229215,408.6061499034974,309.73418322553357,414.94900568206464,185.2916416573715,205.48444600764074,317.8349192381499,170.21194523597927,456.88303413147855,85.589529071469,239.616564727894,38.654731606425386,256.64747944151327,12.944148616355124,690.6448598493143,179.3402484809126,35.786721917798324,405.10844271327665,415.03837164465557,51.098296609485,358.9106164388711,678.3499015905309,116.3070135723996,269.19581554313595,98.20269054254317,55.144916914074216,77.1960585793581,32.82241152310242,46.10959976384239,554.956363356306,483.3872703539505,458.6995823730916,136.28681920245407,44.78424909299587,459.3029015650252,84.18598040632716,51.11285184815801,3.1447173161314996,523.9832421366331,365.8721000107564,368.16231321738627,121.23521171861836,37.378887422013705,66.20576594506394,208.17372321638976,638.6772964593712,8.54382552304298,53.292776724735916
0JBIR0GSA345NHI,85.81708688058957,448.94303887182156,954.1837805230617,884.6876464138827,186.9095701259708,366.9613008627236,180.17170869561292,50.17474050895481,104.41316426115954,928.2499324733169,106.95484426456314,240.45093926475403,6.5678768701079715,5.564133904055709,357.24349789155843,340.5510798243165,69.50046940434827,184.83932613893748,52.73944795479968,248.14992190040746,70.28677873725785,179.11067963827685,12.931553801415994,140.26949250439645,138.5116880386911,7.32365026222726,117.69075056999596,164.24300163994022,408.9611714731515,112.58647393452264,1.3092162159428156,523.4970721485034,89.32461441122793,0.6856897073595549,81.28099284630275,174.42745563555894,461.2272209610793,128.3926220865164,147.20366177333898,763.5886922311076,446.50820488330197,65.66895207871505,114.78429979069304,6.876319113845676,25.309127601253124,174.9466910380276,92.49490758228019,12.07485840782925,540.6878581952425,67.88425461171846,166.95295049135737,0.48634728216591094,754.965991239899,358.5765786535395,445.9131048012157,228.50905543131324,480.4715043505077,47.25722240434858,430.8998556088402,70.02414478507174,869.8667692737538,52.770959310358066,37.800607314924875,288.7918829245647,398.9516724338832,459.8122660285985,576.1715187582503,196.34362353423924,31.37318010236012,169.88061935544516,700.0977353644265,26.369665544016843,275.09737162261695,901.4000149177671,418.4697219291333,709.7483686248801,80.58560636653239,155.53276977843836,305.2228954103731,36.72983885321749,42.539288117723096,463.9874280386132,86.18499594035369,137.23362858402882,95.34942675410902,31.823292098289286,742.0639074687955,531.036751912599,8.58668922013969,289.869384021545,229.82173903679984,185.13570362057436,291.15114936527107,274.38821501606157,84.90829186797275,71.13406089913177,303.4001232375435,536.0749530867818,12.941009418712719,283.87118565704844
2F3IRD2FTQWKBEE,28.945898741374307,462.25271548146674,166.86882491564745,745.1858077510462,133.52200534592097,255.01671023535886,44.57912348708362,42.052873243474814,70.73805518192691,831.7264155854864,204.68133201460228,304.7181028869148,37.81478192109566,327.31752936390996,105.9612041466114,254.652331118377,227.85496300169336,496.63366979294534,281.259739266603,536.5834431449475,41.04130612378218,389.7492399528075,6.507347489067633,147.5951109249125,114.26133843467082,9.361073132283554,27.24468282202086,715.696637827732,242.59584444363063,61.352779115777544,1.675061622496401,896.6735763646781,16.890881614236623,4.562605205417451,42.08300961538202,59.31674387473835,129.94004428391796,107.06055003662519,141.3961818474154,293.4962639607729,428.67242763588536,65.93642246408193,343.820452396968,206.52060397476907,33.99458129398643,116.2957117938898,253.16862067205892,18.880792535577534,493.09904250555843,4.00393661003142,302.07518555125597,37.61813589896687,812.9124707760835,54.28895908755707,589.7042286477958,495.52575462854907,170.42628093448772,51.29658514212775,13.929735806843139,103.28512791042152,146.2635637915498,82.65232049379664,122.18785071202791,363.00534676976906,426.6942203652482,353.5584716082853,264.92197173762156,259.92988193487616,50.04834797474997,436.6909947249264,177.43296230391906,84.67170338420733,202.77442842126524,0.25110961163001544,618.5712698834911,759.962364733668,108.15199430874382,219.3054938206968,44.567783430668705,14.877302941631363,32.9110308102867,438.22786193757315,561.0959004825935,88.66316008737668,189.36435849882477,17.57091959941525,741.1494594828105,659.7135611587428,25.701699304546736,483.6163944633376,432.70335154563367,261.5533545185982,13.67075382713746,238.18244338381712,125.82436438903136,38.38862858371183,163.12916801698827,151.1340017091191,8.760368826717999,426.5472832960044
